sample_id	SampleID	CellType	SampleType	..filter..	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
S253_ACS	S253	ACS	S	conv:MiXcr	0.028698430337546446	2.8791877659775585E-4	4.5460859462803574E-5	8.965891727386263E-4	1.7174102463725775E-4	0.015893621588856845	8.031418505095307E-4	0.008299132455265115	0.005551276061069019	0.009587190140044555	0.008594628041773349	0.06856760408642544	0.006733258407101917	0.06142267234085443	0.19307732134513403	0.005447726325625973	0.026369824091729593	0.0590056699794154	0.0028413037164252146	8.460771066688458E-4	0.002864034146156619	0.02104332672467111	0.0016744749902132651	0.02198032555026555	0.04519567111593713	0.01945977345338345	0.054747502809732874	1.9447145436865947E-4	0.07929384131634346	0.013577643359557322	0.23682834737147648
S262_ACS	S262	ACS	S	conv:MiXcr	0.03686297505557776	0.02966971343662456	0.0027355458709197164	0.005513790168544738	0.009646997873618024	0.003965260560032435	0.05732690769453918	0.02334180659889869	0.0279390038741696	0.04851110586078438	0.025664601011667152	0.04789055539266729	0.06710484741005368	0.04759735952929085	0.023996515808379977	0.02983196745810466	0.013663496545696832	0.03341578873956972	0.04371464926088872	0.0545088115319892	0.027910538256366062	0.0431652628372805	0.020987700006546334	0.004938784688913333	0.006840287958189474	0.008630775318031823	0.023857034281142685	0.0036919906291184917	0.016979741019808623	0.014585782562531355	0.1955104027600192
S274_ACS	S274	ACS	S	conv:MiXcr	0.0692351062807089	0.0019304868828223319	0.003834991438823368	0.003564775239881884	0.024537709450032447	0.020824834947269184	0.02801674301140406	0.014947632620291905	0.02555102019606302	0.03790042013422527	0.01616620374821072	0.03007454329565076	0.031604902345425116	0.038970891999262694	0.029955024592272807	0.056914286902050075	0.03194007436141986	0.029638040205052976	0.012694964884885496	0.04117938977907289	0.0334522457824193	0.004713194085383203	0.09993322542007076	0.021009309467700396	0.010922970195673072	0.018860571039579156	0.0031854332682909525	0.003432265373093271	0.0012263658259651956	0.01431886031121653	0.23946351691579598
S307_ACS	S307	ACS	S	conv:MiXcr	0.007878774854539215	2.149000983167876E-5	3.062326401014224E-4	0.006836509377702805	0.02109781715225062	0.040667157355223145	0.007443602155447726	0.033844079233665156	3.841339257412582E-4	0.029623978552969162	0.031614490713628485	0.0591888595789013	0.054689388770393615	0.08112210086335826	0.06109341170023386	0.025159429010437898	0.007354955864892047	0.01057039858595698	5.050152310444513E-4	0.043068665953913336	0.02677655225027173	0.014683049217494509	0.008359613824523028	0.03415299812499552	0.007779383559067701	0.01991049410905036	0.0020388646827805227	0.008647042706021742	0.0050823873251920225	6.849940633847607E-4	0.3494141286069515
HC257_MEMORY	HC257	MEMORY	H	conv:MiXcr	0.03137120334459968	0.006343499722967134	0.007775902886217753	0.015652546214686296	0.0186936483151256	0.030089910844724038	0.030974537853236957	0.036213040850269836	0.03696859416714942	0.044536719891225464	0.05026633254422811	0.049970407495117164	0.04707411978041278	0.043198760892585175	0.048475041555460015	0.047483377827055605	0.03955006799982145	0.03863081146428481	0.03516471062310013	0.031912683221695985	0.0379067395356084	0.029287135445539385	0.02582418274317514	0.027744547423577355	0.01933272049565266	0.016688283886574777	0.013669218757877803	0.01389273661412128	0.008811640558106888	0.008396086233823107	0.10810079081252456
HC258_MEMORY	HC258	MEMORY	H	conv:MiXcr	0.033245027239994944	0.006573076987019262	0.013317962900343424	0.017607643834536457	0.02850919731975304	0.037396152588457375	0.035406494377377855	0.041846558002096516	0.04743311921871944	0.048178548269945436	0.05273425592873939	0.0519860557657984	0.050101699799873924	0.05213292468667191	0.045604185487086224	0.042561504824461145	0.04509430093160092	0.03699711250155474	0.034120698541805376	0.03300948274425313	0.026311705730079307	0.028509197319753078	0.02355167846234268	0.01653799471270287	0.01385278746126032	0.013822305232399773	0.01146408916327943	0.009618528761359185	0.010133955540273834	0.0076039305448486255	0.08473782512059193
HC259_MEMORY	HC259	MEMORY	H	conv:MiXcr	0.025361218013633474	0.007730740665719707	0.014918529021219701	0.02085443251636829	0.02360857920914102	0.035083721558293236	0.03806573942789394	0.05029482591766228	0.04676422928903114	0.056908716494484195	0.04875880539237728	0.0562757410032953	0.05168737199827757	0.05563995228770125	0.04467400355590523	0.04630848693537513	0.04696396822180623	0.03909256633582236	0.033241059572832195	0.03055724349019164	0.0290971800238494	0.0262361308036759	0.020494339792491812	0.02513334683680473	0.014153331982982624	0.01227128485584778	0.016100083271438668	0.009646546485718034	0.007567573650213235	0.00623129205770347	0.060278959332013
HC260_MEMORY	HC260	MEMORY	H	conv:MiXcr	0.025855962219594228	0.005891669306302482	0.011682552480776721	0.018443862124568517	0.024738675958183937	0.030921185244905027	0.03737725688944563	0.03699714919226484	0.04865090563537631	0.048849598295266194	0.04632706539579358	0.0466294237912782	0.044150084948303414	0.045604284850396706	0.05306245860568672	0.048325510409759284	0.051544907420730084	0.03259999424078677	0.040138796901539396	0.03191752814812121	0.02748293834767854	0.02588763786102575	0.024960405448205904	0.020816655628181854	0.016796728770118237	0.012344861347076635	0.012105854234455373	0.012223917988882746	0.007630949981281334	0.010317620295445654	0.09972355803839607
S253_MEMORY	S253	MEMORY	S	conv:MiXcr	0.01068238498027596	0.002268202976414649	0.008713895610858885	0.0063790896106670015	0.017657201636950566	0.02187909331083164	0.02686321959016367	0.046300202029162255	0.03772691280183316	0.030530086065900852	0.07656757616794317	0.04371008443782417	0.04898652398817863	0.032298766363986	0.05892887537092932	0.09524972433746628	0.04191180279583796	0.03109621176800763	0.03968800183527486	0.023074247570834774	0.048253890726628744	0.017494394245494982	0.013176298203935618	0.013590717018549739	0.012991289804554348	0.041674992044629995	0.0064308919624937785	0.007866557141692595	0.007866557141692584	0.00538374442199564	0.12475856403878319
S262_MEMORY	S262	MEMORY	S	conv:MiXcr	0.02425899374111968	0.0075409824224293145	0.01456550867320757	0.02058962681526334	0.03324099722990417	0.031189618869779816	0.03514068916199145	0.04831212732990326	0.049691751508719344	0.05062353956666329	0.05399314521806498	0.06525044512740708	0.05625038373052593	0.05002762859937371	0.044649983567286854	0.04413352739563585	0.035888286557318703	0.03261258202803529	0.031395479022116375	0.030431186729593072	0.02575780011339402	0.02434567169999842	0.02768277311682062	0.016136546677880562	0.017263360143301158	0.011524556949220234	0.014088779899375802	0.01026411496386209	0.007392907576011862	0.008039380685980651	0.07771762487943033
S274_MEMORY	S274	MEMORY	S	conv:MiXcr	0.021095817971706097	0.0018686480079147662	0.005035545903681282	0.018228973253680388	0.02175831162157022	0.021865261269082018	0.02218016856453346	0.0462646350194865	0.04324033665373573	0.05073869527373096	0.06141286426011838	0.0483085616163791	0.04305614559413225	0.02957751918410054	0.04440489948219794	0.038112695220252686	0.03158579589848948	0.018291360548062102	0.03857020204571985	0.027325634939268546	0.01819926501826036	0.01082271016348741	0.02912595400571745	0.01163374499045196	0.017218893249402088	0.01857953043163576	0.04184702041253977	0.013986637235711872	0.006036713437333534	0.009515547805009582	0.1901119109228758
S307_MEMORY	S307	MEMORY	S	conv:MiXcr	0.025775937087055396	0.004858671479679361	0.007896348341767471	0.021381914676466156	0.021669298782782148	0.0312147484449051	0.03506891846886297	0.04080854309687554	0.0493682921326622	0.041796929555981056	0.044431731502672815	0.05388049118510069	0.04581762121163605	0.05153844501026363	0.038125396160336056	0.046819436834588175	0.038955318486052465	0.04307538595417201	0.03835906361126599	0.022985356839743194	0.026484996938152396	0.02189490873540394	0.018105198697909424	0.016442668213707413	0.013439907177620596	0.012126534953428665	0.011409417604023243	0.010104102878139237	0.009685112966127066	0.006830072732351886	0.14964923024033822
