sample_id	SampleID	CellType	SampleType	..filter..	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
HC260_BND	HC260	BND	H	conv:MiXcr	0.0014500371011622213	3.7410338857276785E-4	0.002037472174127719	0.00316596586692987	0.004071852584713515	0.0033452881523614456	0.005679569626513839	0.009089784813255682	0.008941380163243345	0.009692678703930807	0.014169552312636328	0.01481263912935646	0.015996784565913233	0.015106356665839208	0.01924622804847504	0.023441751174865497	0.028608088053420012	0.02982933465247987	0.03287472174127423	0.02676539698243347	0.029452139500365175	0.030327108582729596	0.0361272569873778	0.03501113034874343	0.03539760079148382	0.04037534009398095	0.03696512490723899	0.033078778135040926	0.034043408360121125	0.031910091516193805	0.02718587682413512	0.029829334652479875	0.03249443482561741	0.025534875092747898	0.028060845906499522	0.02352522879049747	0.026091392530294116	0.0188195646796896	0.018711352955722262	0.01773435567647437	0.01770962156813898	0.01615755627009327	0.010233737323767454	0.013226564432349595	0.010388325500863636	0.0077015829829319435	0.008152980460052804	0.005667202572346146	0.005157061587928736	0.005991837744248137	0.040239302498135954
S253_BND	S253	BND	S	conv:MiXcr	7.809635052358177E-4	0.0	0.001976177217596723	1.2563325953793603E-4	7.402175832235149E-4	0.0012291686473711579	0.003225718825974033	1.833566490553662E-4	0.004475260434351342	0.004889510641476429	0.006987925625110062	0.005432789601640475	0.006631398807502405	0.009015035245222201	0.025887242451816842	0.013921523354203767	0.02152403330299932	0.017459627582272028	0.03346937943960654	0.016878998193596693	0.03149659771551086	0.02374129055916879	0.03267483396036676	0.04006342781859786	0.06297961345701675	0.025347358985153768	0.05870808263272779	0.03262390155785143	0.030202914691619943	0.03453216890542759	0.17154372716530036	0.03257636464883708	0.027428796501282285	0.020624227525227593	0.028705502057667764	0.03106876553438139	0.020702323875751175	0.02069553288874913	0.012125307292161398	0.008960707349205833	0.01120173305988251	0.008166161869965875	0.008756977739144285	0.008651717440612498	0.003052548657421743	0.007768889130345881	0.004240971382780596	0.00879432816765555	0.004998166433509238	0.001908267347576217	0.010824833281268736
S262_BND	S262	BND	S	conv:MiXcr	7.116097030075709E-4	1.0464848573640724E-5	0.0013115943545629707	0.0030278295206400485	0.002515051940531652	0.0013534537488575336	4.534767715244313E-5	0.005940545706970052	0.0076323628930419695	0.00337316952357019	0.020542497750056732	0.02065063451865099	0.024574952733766243	0.014629858305949737	0.03467701989018742	0.025485394559672983	0.04040826862568464	0.030075974800643352	0.0268179186113832	0.031659655218120995	0.0401292059970542	0.021006439370154725	0.046320908069791625	0.03358518735567086	0.04949873375332053	0.034265402512957496	0.04253612116899153	0.03138756915520632	0.029437619037651245	0.03750601728792824	0.03373169523570179	0.04435700482080504	0.0284050873117187	0.018309996721013286	0.034104941501495026	0.025276097588200125	0.02066458765008248	0.012003181313965921	0.006756803895714036	0.019932048249927635	0.0076811988530522965	0.006973077432902609	0.006631225712830344	0.0042801230666190595	0.0077160816816310976	0.005466139238298344	0.007482366730153122	0.004925455395326904	9.80207483064348E-4	0.001053461423079833	0.04215241005462453
S274_BND	S274	BND	S	conv:MiXcr	0.0027579007377846764	2.961504147956681E-5	7.292703964343327E-4	9.958057697504344E-4	0.002036034101720218	0.005693491724446718	0.001721374285999821	0.0023988183598449104	0.011808997789977262	0.004856866802648954	0.004379324258790939	0.012308751614944947	0.012756679117323389	0.03480137561867604	0.01531097644493603	0.019816164630015277	0.015451647891963969	0.029270766622366978	0.02656839408735655	0.02376607078735252	0.031410453369265706	0.02593907445591581	0.033224374659889276	0.03482728877997087	0.025198698418926656	0.029241151580887546	0.023888232833455817	0.019482995413370265	0.027504969774147937	0.04500005552820208	0.022048398381537753	0.020993362528828174	0.028163904447068275	0.017728304205705894	0.0323655384569818	0.02048620494349055	0.02165970096211835	0.016599230749297346	0.009191768499220536	0.007292703964343319	0.008369951098162558	0.0065153091255046895	0.005249266102253206	0.004445958102119959	0.002569104848352416	0.0029911191894362427	0.0022988675948513704	0.00288746654425776	0.015099969274394125	0.0031132812355394585	0.22675496884867394
S307_BND	S307	BND	S	conv:MiXcr	5.426857559487256E-4	2.6927155829516934E-4	4.142639358387221E-6	8.285278716774441E-4	0.004511334261283683	6.669649367003424E-4	0.004544475376150781	6.752502154171169E-4	0.002096175515343935	0.007705309206600228	0.005186584476700797	0.01464423013189882	0.012659905879231341	0.014428812885262675	0.0070963412209173035	0.021918704845226778	0.017113243189497588	0.015286339232448829	0.02374560880227552	0.030775667793458635	0.026848445681707554	0.031102936302771226	0.032614999668582986	0.045921157287722725	0.03057682110425603	0.07239262278781615	0.02592049446542881	0.06723089414726573	0.05531666335254515	0.03312040167030632	0.0294251673626244	0.03029097898852732	0.028551070458004698	0.028107808046657263	0.02452028236229392	0.020526778020808652	0.016156293497710132	0.015787598594813667	0.013074169815070048	0.015464472724859476	0.005899118446343387	0.013405580963741033	0.006044110823886945	0.008856962948231867	0.006487373235234378	0.0043166302114394746	0.006201531119505662	0.007183336647443428	0.0023985881885062064	8.865248226948652E-4	0.11067061045931446
HC257_NAIVE	HC257	NAIVE	H	conv:MiXcr	0.008608074588343586	5.434579380998733E-4	0.0010096351602314176	0.0010919017288428684	0.0024430677951278786	0.0036745733979780524	0.004083413314713742	0.005090555548623606	0.005409650117783167	0.007556059680645507	0.009931818465091311	0.012434716491936684	0.014630984581230282	0.01647824298550499	0.0187517917907662	0.02115746569107037	0.025781844017562124	0.029832849290095127	0.030411208196696703	0.03545689107153189	0.03904171912193324	0.037483640170958996	0.042474478666719585	0.04444389046075153	0.04343674822684135	0.043476635047986004	0.04322983534215154	0.040908920936780335	0.03809690004606214	0.03471150610138505	0.033230707866379175	0.031283732409241614	0.029503783015648797	0.026327794881982794	0.026457427050703794	0.022503645904711413	0.019901030825004162	0.01837535991621022	0.01837785284253189	0.014364241464823381	0.011582135689963444	0.011636980069037751	0.008842409662570045	0.008321388061364203	0.007573510164896498	0.005462001570535921	0.004537125905237496	0.004272875715152239	0.002849414785542022	0.0029217096488672275	0.029992396574674885
HC258_NAIVE	HC258	NAIVE	H	conv:MiXcr	0.004928616053870354	8.638575869068515E-4	0.0012366532717327234	0.0016917211076925836	0.002959226436100555	0.003100631695862096	0.0049877491624978855	0.005031456242787813	0.00728365638008067	0.0094792944134689	0.011199296573113781	0.013153260162545938	0.015307762120367179	0.015120078775592771	0.020359786400938863	0.021275064082304486	0.029003504279453467	0.02746604345513702	0.03147681082291891	0.03248978668375615	0.03604805722030117	0.0362588796075821	0.038048298894746285	0.041832817846909745	0.03891986949582194	0.040308212046208165	0.046347502140387346	0.041889379950814334	0.03568554555436719	0.03862677495740723	0.03287029538275127	0.03423292788590787	0.032168411093389165	0.02642735754707085	0.025126429157264527	0.026103410951980644	0.021974377366943614	0.018264417551745356	0.015863099140521683	0.01382429239523247	0.013996549711669257	0.012489940944028152	0.009993495358056288	0.008546019699042711	0.008111519900866376	0.007918694546646102	0.00563307134795506	0.004442696161235205	0.0040801844953011	0.0038950721552496563	0.021658143786022082
HC259_NAIVE	HC259	NAIVE	H	conv:MiXcr	0.0025700648635415824	9.981098464759385E-4	0.0019771821754441606	0.0013571030337642873	0.0022654645834181376	0.002347053944165489	0.005205401215681048	0.005863555392376351	0.0064346809176078126	0.008583200750621463	0.011066236962699214	0.014155754089665617	0.014754076068479541	0.021226832021102628	0.019426426793944383	0.02514584098233374	0.026010688206255624	0.02248602782197002	0.031371109207356626	0.03276628727613625	0.040112049388756135	0.04385428140170132	0.044933980608924624	0.04886386815158872	0.037909136648577535	0.045981044071848914	0.044360135438334815	0.040133806551622055	0.03838507458627041	0.037125878785403	0.03182528998218346	0.02637240103890215	0.03167298984212175	0.029739321992409532	0.024601911910684626	0.021933939814246187	0.01842015801139365	0.01846911162784204	0.015066835284677772	0.01390554671670714	0.011582969580765835	0.01166999823222968	0.00897754932756705	0.007571492677354247	0.007576931968070735	0.0067120847441488095	0.00534410312895154	0.004278002148519476	0.002991609894069564	0.0034349120874635104	0.020182488203536717
HC260_NAIVE	HC260	NAIVE	H	conv:MiXcr	0.00508676944746848	6.657643084301641E-4	0.0019807863721889155	0.0018982536066810475	0.002927162083345842	0.0030619656003420307	0.00488593971806601	0.006277992362965446	0.006963014316680795	0.010591704906843462	0.010721006239472431	0.013857251328771573	0.016143408933339588	0.01844607309100912	0.020314064683670603	0.02304314812979748	0.02742013579389826	0.030116206133822005	0.030550878698830098	0.03518371793600526	0.0341162941687701	0.03448769161355544	0.04059786735332139	0.03730756110174099	0.03854830367654258	0.040680400118829174	0.03884817272455455	0.03384393604259389	0.038696862654456786	0.036509744368498236	0.03282052975029645	0.028682887106168498	0.03144498365849862	0.027689742827890478	0.025607166044908574	0.02433065927172019	0.020627689192600367	0.02060568045513158	0.01744467553618021	0.015455635887440543	0.013848998052220673	0.01359589757132988	0.01074026388475754	0.0096370759191357	0.007620525348560203	0.006627381070282129	0.005433407062601589	0.004283450529858561	0.0035103936262681264	0.002932664267713027	0.033288215421506964
S253_NAIVE	S253	NAIVE	S	conv:MiXcr	0.00398648200076828	6.9233906278213E-4	4.173002570193662E-4	0.001874689791003665	0.00308865417506	0.002835744928381596	0.002804131272546795	0.006281633414374839	0.0035723431093324415	0.00887711455841204	0.009544162696526349	0.013843619890059241	0.014820481855354582	0.01855089324386111	0.020080994186265466	0.024023217068865097	0.024320385433712295	0.032185863005409654	0.034800312342947164	0.03726933886364488	0.0372883070571457	0.04051289995229532	0.04300721739766089	0.047916818148805364	0.04559637581053092	0.04415163173888066	0.043396065364428874	0.04001656555568873	0.039962822340769505	0.036984815961131456	0.03217637890865937	0.03147771711471101	0.031063578223275396	0.027162453093260947	0.02356481905926063	0.02307796875940464	0.018174690739427114	0.018984000328797976	0.01323663769803115	0.013265089988282493	0.010404054135232998	0.010887743069505434	0.007337529519257162	0.0050645076647350155	0.0057031035125979825	0.0030032973043060325	0.00342375892690888	0.0027440653264606705	0.001915787543588902	0.001391000856731215	0.03323859774470931
S262_NAIVE	S262	NAIVE	S	conv:MiXcr	0.00442279638745956	9.260827519140236E-4	9.561326347194937E-4	0.0016554753618286074	0.0023466226663544122	0.004125029366932695	0.0030541608160468375	0.006968841003341254	0.009441126815973101	0.009105114490057414	0.009350977167556711	0.012025416737243546	0.016838861601174267	0.0188603991717241	0.024302159767041913	0.027828923285392947	0.03318053423229299	0.033448251370014254	0.03659529364200529	0.04222828076426675	0.041329516087630275	0.044462899321982545	0.04491364756406437	0.047517060138029095	0.045451813647034954	0.0463888236290602	0.040258647536744185	0.0387643488190543	0.03931890574719156	0.03497533177803748	0.03186926661896405	0.03079839806807901	0.029063700287945072	0.02441416387568057	0.02081637336160747	0.019013380393279305	0.017784067005782746	0.014459457244486622	0.013866655010960552	0.011257778821940182	0.010602145015275387	0.0081790317381434	0.006023635598732872	0.004693245332708873	0.0045211414584593705	0.004059465986266212	0.0025842899212703994	0.0023302318211877926	0.0019778286501054643	0.0015680575209399675	0.019076211966418365
S274_NAIVE	S274	NAIVE	S	conv:MiXcr	0.006611757288689902	0.0011396794348475417	0.001522266857420476	0.002473346858605299	0.0033894012506813375	0.004847005445131733	0.005930105049880462	0.010402605905310523	0.007832265052250108	0.011900624264117211	0.01184673871164216	0.01226974029857138	0.018197151070828057	0.01901351719082522	0.025501337708822583	0.028289915049406998	0.028408463264852114	0.03566954146086663	0.031269786101277855	0.03775760661927517	0.042356738523021596	0.04405952198123352	0.04435589251984635	0.04594821059548436	0.039772926281842425	0.03863055256937115	0.03713792276581192	0.034017949277505864	0.03271122462998564	0.034257739986019935	0.02884224196227619	0.024795436971399132	0.023170787564276086	0.025819262468425294	0.019673615208644704	0.015632198773015193	0.014047963530248403	0.008371120577000707	0.0103460260752117	0.010063126924717612	0.00755475445700354	0.008570497121158442	0.004216544481173515	0.0035025609108789565	0.0028505457259307217	0.0017701403988057522	0.0016973949029644199	0.0021177022122698965	0.0018671343932608639	0.0015599867441530159	0.08600942458306765
S307_NAIVE	S307	NAIVE	S	conv:MiXcr	0.0018657753951214207	5.005060672456907E-5	0.0022522773026056077	8.369573680052936E-4	0.0018351889132341987	0.0021299313750566605	0.0034757365780950723	0.0041124915192020895	0.010160273165087516	0.013179993104136522	0.007385245081136408	0.01492898375023395	0.012621094662378825	0.01461199657431168	0.01723965342735155	0.022625654828767695	0.026226517923674184	0.027283141843415088	0.029696693323244327	0.04419468573779517	0.0384527689107822	0.039167380351238644	0.04388882091892291	0.04382486736588606	0.03561100668453206	0.0411888687450589	0.035941896806766564	0.03696793424462008	0.0390227897095899	0.033269750525527046	0.02825634808528172	0.02936858379027216	0.025620349464454392	0.026034657264563322	0.02443859902790206	0.022383743562932264	0.014987376124745945	0.013638790332445054	0.013983583400992088	0.011367048905002123	0.00980157715022811	0.007635498114759249	0.006495456517144068	0.0034451500962078344	0.00437942808839979	0.003550812488181923	0.0024941885684410226	0.003389538310958313	0.0012429234003267975	0.0021994461066185606	0.10123847445749236
HC257_ACS	HC257	ACS	H	conv:MiXcr	0.003160561711477454	3.0484034705788174E-4	2.2719233412804392E-4	0.007937352432827866	7.189630826836831E-4	0.00144655372235957	0.0016392358285187974	0.0023812057298483584	0.0026802943722447695	0.0026917977815677087	0.004132599799265821	0.005599284487940531	0.007793559816291138	0.007264402987435949	0.013677553684974406	0.01309375566183526	0.01205269711810929	0.015653264236189166	0.021764450439000355	0.03674764108212831	0.022282103858532562	0.029207156270941784	0.02343244479082641	0.03909146073167699	0.02450513771019044	0.03379989244312508	0.03765641041864032	0.02325126609399005	0.027596678965730308	0.030716978744577423	0.03033161453225898	0.021019604685339956	0.023084466658807524	0.016789225906829214	0.03303779157548041	0.011310727216779752	0.013792587778203818	0.024628799360412148	0.00641890240219996	0.010801701354239695	0.005527388179672188	0.0032468372813995103	0.0037127253589785366	0.0031490583021545307	0.006899169741432642	0.002714804600213586	0.0036753392786789876	0.002904610854042079	0.002953500343664569	0.0019728346988840254	0.3195215732062853
HC258_ACS	HC258	ACS	H	conv:MiXcr	0.0014623016123137213	5.042419352805918E-6	0.011231989108375185	4.538177417525326E-5	0.006643387497321799	7.891386287141265E-4	4.31126854664906E-4	0.0026447489505467036	0.009991553947584931	0.003320433143822696	0.005919800320194154	0.003370857337350755	0.007898949916170477	0.009928523705674867	0.011763964350096218	0.023401868216372298	0.02124875515272417	0.019468781121183693	0.05185876183393226	0.02597854450565614	0.021783251604121603	0.033184161760815414	0.03882158659725245	0.06234195166841562	0.026104604989476296	0.02453137015140083	0.012938848059300033	0.026278568457148082	0.014789415961779798	0.013866653220216314	0.015860930074251055	0.041763838289614774	0.01236149104340374	0.03807026611368444	0.01654922031590906	0.007392186771213497	0.013906992575038744	0.006708938948908298	0.007989713464520985	0.00997642668952653	0.004946613385102625	0.011277370882550444	0.004961740643161035	0.0010210899189431978	0.0012580836285250754	6.655993545703815E-4	6.151751610423224E-4	0.005541618868733711	0.0018858648379494122	4.5633895142893535E-4	0.3047461772158532
HC259_ACS	HC259	ACS	H	conv:MiXcr	0.003138330521163624	1.0272767663383378E-5	8.475033322291286E-4	6.882754334466863E-4	1.5409151495075065E-5	0.02044280765013292	0.0011377090187197094	3.2102398948073084E-4	0.00422210750965057	0.004481494893151002	0.027792972913283736	0.0036725144396595544	0.011253816975236496	0.01646981475631941	0.01281014127623908	0.009684651714654689	0.046230022677141054	0.036224346973005674	0.02085628654858413	0.027392334974411802	0.04295557798443766	0.04511285919374816	0.028060064872531723	0.020042169711261017	0.03932415461543166	0.020026760559765936	0.019731418489443656	0.038379059990400366	0.029613820981618463	0.04116298002717729	0.03456015861153761	0.04457353889142057	0.027420585085486112	0.020704763225549233	0.007170391829041616	0.016492928483562045	0.017432886724761634	0.013490712133938248	0.008588033766588518	0.008349191918414852	0.005264793427483991	0.0029585570870544063	0.003942174590823367	0.006286933809990635	8.269577969023626E-4	0.006564298536901982	0.004789677923052505	5.03365615505786E-4	0.003456786318728503	3.0304664606980997E-4	0.19421951363584145
HC260_ACS	HC260	ACS	H	conv:MiXcr	0.001519756838905949	8.490261669865611E-5	1.5282471005758098E-4	0.0	7.641235502879048E-5	1.0471322726167585E-4	9.622296559181025E-5	0.001225427767683936	0.004706435052328837	0.0012282578549072242	0.005926202645566196	0.011226956014785624	0.005858280552207271	0.014173076814228988	0.04886145591007655	0.0125910580564107	0.007298794948861132	0.035803433461823214	0.030412117301458697	0.030556451749846475	0.02432176959694178	0.028866889677543216	0.0308875719549712	0.02216524313279594	0.028818778194747336	0.030100807706897048	0.030955494048330225	0.05185851827953899	0.04302581605565548	0.05907524069892476	0.022224674964485033	0.02812540682504163	0.028648972961349998	0.03091021265275753	0.006480899741330746	0.024115173229641733	0.013558947886775368	0.03416481295953912	0.011892026512258428	0.012724072155905255	0.010949607466903344	0.004171548567127302	0.009919455717626317	0.006146949448982699	0.0037725062686436183	0.0021310556791362665	0.008861003096116406	0.00274518460658988	0.0040838158632053555	0.0015706984089251378	0.1708240647976969
S253_ACS	S253	ACS	S	conv:MiXcr	2.525603303489088E-4	5.051206606978174E-6	1.2628016517445435E-5	1.0102413213956348E-4	6.819128919420534E-5	8.334490901513987E-5	1.5911300811981242E-4	2.273042973140178E-5	3.0307239641869038E-5	1.5153619820934523E-5	4.040965285582539E-5	4.596598012350136E-4	0.028208463296669616	4.899670408768826E-4	0.006892371415221722	0.001063278990768906	5.556327267675999E-4	5.606839333745782E-4	0.029504097791359537	0.010877773428127482	0.18711942315220312	0.006341789895061107	4.066221318617427E-4	0.044243518670521724	0.008233466769374392	0.04487997070300093	0.006094280771319174	0.04191743802800824	8.435515033653563E-4	0.005359330210003848	0.034747250249402756	0.02075540794807335	0.010759070072863489	0.03404765813433631	3.1064920632915735E-4	0.14252989682910333	0.042563992473701524	0.00956698531361664	2.500347270454193E-4	3.1064920632915745E-4	0.04700905428784232	1.1112654535351986E-4	0.01912386821401938	0.0014395938829887798	1.2375456187096526E-4	9.092171892560714E-5	0.004331409665483787	3.0307239641869035E-5	0.002545808129916998	0.008940635694351363	0.1955700918056783
S262_ACS	S262	ACS	S	conv:MiXcr	2.818096162549971E-4	2.8465617803535035E-6	4.92455188001156E-4	0.00825502916302516	5.693123560707007E-6	0.005505250483203675	0.016586915494119864	0.0017250164388942222	1.4232808901767516E-5	9.678310053201912E-5	0.0011016194089968048	0.02839445375902619	0.021192652454731807	0.019794990620578243	0.01648728583180748	0.014383676676126255	0.04843140213093448	0.034466170036520194	0.04690849157844534	0.03347271997517681	0.021998229438571826	0.02305430385908299	0.022023848494595016	0.041992479383774824	0.016988280705149683	0.045288797925424173	0.0026245299614859273	0.031218243045136828	0.04222589744976383	0.02537140514829074	0.03666086916917275	0.011633897996304777	0.025886632830534724	0.031127153068165533	0.010512352654845495	0.037762488578169544	0.006880139823114426	0.012692818978596277	0.018195222900019566	0.026783299791346082	0.014753729707572208	0.007341282831531691	0.0023711859630344673	8.397357252042834E-4	0.012220289723057593	0.006794742969703815	0.005590647336614282	0.0017079370682121014	2.8180961625499685E-4	0.007048086968155278	0.15253016643846218
S274_ACS	S274	ACS	S	conv:MiXcr	9.171761367917676E-4	0.0	7.275051509963029E-5	3.611543428160218E-4	1.7408158970268678E-4	0.030217446093167868	5.014589076510229E-4	7.664786412282476E-4	5.196465364259306E-6	0.0065423498936024675	0.002099372007160759	0.008597551945167025	0.014952829085656158	0.017883635551098405	0.0065345551955560835	0.010008392291563428	0.024488343029071994	0.016867726572385718	0.03696505636865857	0.02914437599544833	0.021565331261676143	0.018639721261598144	0.04335151230133329	0.02299176100416532	0.04198224367785095	0.0353359644769633	0.025504252007784688	0.04362432673295689	0.012287042353791144	0.026135622549542197	0.1034798130311777	0.0035465876111069753	0.026608500897689794	0.016672859121226003	0.010574807016267701	0.006789181998404793	0.007638804085461191	0.008488426172517587	0.025192464085929133	0.005783665950420614	0.007625812922050535	0.008085700106787492	0.007708956367878684	0.0033828989521328076	0.001561537841959921	8.626132504670446E-4	0.004557300124455414	0.013921330710850688	0.006789181998404787	3.845384369551887E-4	0.23182731106301796
S307_ACS	S307	ACS	S	conv:MiXcr	1.155088028452734E-4	0.0	2.149000983167876E-5	1.8803758602718914E-5	0.0	0.007553738455835085	1.0476379792943398E-4	8.058753686879535E-6	5.37250245791969E-6	1.611750737375907E-5	0.024557708735150903	8.058753686879537E-5	0.007876088603310264	0.0020845309536728406	0.037674673486161846	0.0010825592452708178	0.008668532715853414	0.009700053187773991	0.05511650271579815	0.03372319792836197	0.04480667049905028	0.030072582508205464	0.02793969903241134	0.004131454390140232	0.036186490305318154	0.029707252341066904	0.03387631424841274	0.02420312357292819	0.002084530953672841	0.0058936351963378925	0.05326567561904485	0.030687734039637263	0.017143655343221723	0.027346037510811216	0.0062294165999578766	0.027515271338235687	0.01865870103635508	0.006922469417029514	0.0022483922786393916	0.0030166601301219067	0.0029199550858793524	0.027096216146517953	0.015378788285795105	0.010419968517135236	0.006307317885597715	2.9548763518558303E-5	2.149000983167876E-5	5.641127580815676E-5	5.37250245791969E-6	7.790128563983551E-5	0.3173429751844002
HC257_MEMORY	HC257	MEMORY	H	conv:MiXcr	0.00856293759130056	2.1407343978251442E-4	6.548128746288675E-4	2.2666599506383873E-4	0.0027703621618913655	0.002527955472725872	0.003733692640912684	0.0030977685992058025	0.006245907419536869	0.0052038734700072635	0.011188485367456777	0.011157003979253498	0.014830881982579884	0.016222359341165903	0.016168840981220334	0.021249937037234504	0.023179746134097373	0.02725658590642609	0.029888429960222725	0.0376832216793644	0.03236916335064472	0.04494912607668874	0.038605626353721785	0.0437559814637834	0.041590061955395684	0.041794690978717255	0.038888958847551815	0.04205598650080464	0.039291920616554	0.04040636175895126	0.031024908074362027	0.032173978743783874	0.03029768800686558	0.02450511257745649	0.023809373898163316	0.021542713947524873	0.014525512517007925	0.018592907872874924	0.013949403112887275	0.012652369918910845	0.011698483856350516	0.008487382259612727	0.006573313856851252	0.007039238402260247	0.004426283181385463	0.003928877247773213	0.005587946406087643	0.005062207223092357	0.003034805822799184	0.0023012894776620373	0.07301478365993927
HC258_MEMORY	HC258	MEMORY	H	conv:MiXcr	0.004882698841116237	5.514512312043965E-4	1.8012226144867205E-4	0.0026297850171506086	0.0028791850714641556	0.0043146209396243635	0.004866072170828761	0.004771854372532533	0.007279710474240988	0.008729001900974163	0.01495014770023985	0.015493285596300473	0.013597845183517523	0.018006683921438154	0.019176093064997197	0.023753969617508128	0.02918534857811421	0.02867823513434332	0.03380756291805679	0.03724928366758355	0.037659408201343544	0.04294946046450511	0.03745988815789217	0.04419923184778732	0.044983456463017456	0.038801106227756135	0.03789495269708371	0.03665626576065987	0.032635382662783284	0.04086835556684414	0.028434377303459015	0.028741970703779086	0.023961802996102798	0.023440833993758896	0.024790365398766688	0.021936120332733837	0.01383061856754357	0.017236314864780777	0.012954947265731548	0.010646611207473938	0.011982287053908703	0.008875870821847737	0.006805850371045284	0.007792366141441083	0.007537423863698342	0.004902096623118524	0.0040153408744480965	0.00473860103195741	0.0024441205322727425	0.002917980635468483	0.06292363370330677
HC259_MEMORY	HC259	MEMORY	H	conv:MiXcr	0.003629059482816068	3.404001530393323E-4	0.0014910089348003817	9.790020930387409E-4	0.0034265073256355924	0.002039587693830709	0.002984831094006046	0.004489906150832839	0.0038400513132123013	0.007033061013209333	0.010974388405011904	0.016049445232143657	0.01649956113698907	0.020184885107910704	0.020063916458483523	0.02630364818940278	0.02538372380887504	0.028917133661911357	0.033246686021642886	0.043540274120576004	0.03380370445388912	0.04246843562216295	0.04242061080727309	0.0456698849953758	0.04346431706163325	0.04738032543378824	0.04166666666665705	0.04369500146286658	0.0394048342448089	0.03272342628226009	0.03292316521503524	0.031057997434332133	0.03241959804648946	0.02375486687821568	0.0200864222537257	0.020635001012756	0.017399792946679753	0.015931289807121767	0.015039497670646983	0.011944950824834861	0.010296401323338587	0.009663425832149734	0.009607161344044048	0.005814934845721475	0.0059555960659856575	0.004307046564489393	0.0037331487858115143	0.00339837508158275	0.002205567933742446	0.002273085319469257	0.03743839038551486
HC260_MEMORY	HC260	MEMORY	H	conv:MiXcr	0.00270970714429649	0.0016269761280845064	0.0014023670342958488	0.0017968727503092604	0.0024159875601113302	0.001598180090419294	0.003976732801565853	0.004077518933394096	0.007389063264893539	0.008713680997493319	0.008241425979783829	0.012652978950094393	0.014691738416791444	0.0179946439369912	0.020070838252652975	0.027586604083273437	0.02641172574653276	0.030506522302525933	0.0318858525066896	0.036648717136515734	0.02935756039968389	0.037357099663079985	0.0412762403893153	0.049491749935200495	0.04179744867105572	0.038503181962155304	0.03833040573616404	0.03513980476285857	0.03402539810521481	0.03908486192299258	0.03027615400120415	0.031232182451689166	0.02482794367494594	0.024341290638403932	0.023192328735561853	0.023828721167963106	0.020128430327983355	0.016387825035272228	0.017778673654502	0.013853773720733776	0.011944596423530178	0.01095977193537991	0.007262360699166611	0.006533820946236736	0.006113398796324634	0.005753448325509469	0.004869409969187449	0.003602384311918094	0.0030840556339442643	0.0016068189017188566	0.06566072508421672
S253_MEMORY	S253	MEMORY	S	conv:MiXcr	0.0017168779462584012	7.40033597525172E-6	3.9221780668834117E-4	6.586299017974032E-4	7.030319176489134E-5	0.001916687017590195	1.0730487164114995E-4	0.0015466702188276086	0.0043994997372871535	0.002838028846509033	0.003940678906821543	0.005380044254008016	0.007052520184414905	0.004558606960755082	0.010978398419285888	0.017046673918992276	0.019732995878008662	0.012476966454274355	0.027296139244715908	0.04065374568004525	0.018463838258252967	0.03618394275099321	0.047336249065697535	0.0791539935912937	0.040135722161777576	0.0301748699390888	0.04641860740476631	0.022545123548604256	0.05140273368409831	0.051806051994749566	0.02734054126056737	0.027122231349297463	0.023529368233312743	0.07081381494718458	0.019055865136273095	0.01883755522500319	0.020776443250519132	0.03078169748905948	0.02857269720044683	0.018571143129894142	0.009875748358973393	0.01026056582968647	0.008121868732838732	0.006053474827755917	0.032628081314884795	0.001842683657837676	0.007037719512464394	0.001698377106320267	0.005280139718342108	0.0028084275026080256	0.04260003404153632
S262_MEMORY	S262	MEMORY	S	conv:MiXcr	0.0032070844785044013	5.922993856697359E-4	3.3226550903424216E-4	0.0014374094847350908	0.0022283458595013877	0.0011087555573207856	0.00408831039376915	0.003102348611526243	0.005673794724921669	0.003264869784423426	0.013716786992522281	0.010675835268534972	0.01349648051370609	0.01950254074766216	0.019553102890341314	0.027108531639250474	0.02614062776510725	0.03166634764361153	0.04378681556012151	0.03405360309439028	0.03648058594298834	0.03365994069781711	0.04003799383862673	0.04686027151868846	0.03957932297289469	0.045325349330215085	0.035317656661368456	0.04086143444797243	0.033909139829592864	0.03555963262990425	0.03548017783426556	0.03194443942834686	0.03072733642242794	0.022391806043612326	0.02333442884641595	0.022980493847662122	0.019329184829905345	0.016595217543612734	0.0165013164214943	0.015446734588472264	0.011018935522429017	0.010603603636136215	0.009415393283176808	0.0061324655906537075	0.00646111951806801	0.0036296395280371136	0.005020098451712985	0.0038029954457941073	0.0030409517239873107	0.0024017017772583853	0.051414475941430324
