sample_id	SampleID	CellType	SampleType	..filter..	IGHV1-17	IGHV1-18	IGHV1-2	IGHV1-24	IGHV1-3	IGHV1-45	IGHV1-46	IGHV1-58	IGHV1-67	IGHV1-69	IGHV1-69-2	IGHV1-69D	IGHV1-8	IGHV2-10	IGHV2-26	IGHV2-5	IGHV2-70	IGHV3-11	IGHV3-13	IGHV3-15	IGHV3-16	IGHV3-20	IGHV3-21	IGHV3-22	IGHV3-23	IGHV3-25	IGHV3-30	IGHV3-33	IGHV3-35	IGHV3-36	IGHV3-38	IGHV3-41	IGHV3-43	IGHV3-47	IGHV3-48	IGHV3-49	IGHV3-52	IGHV3-53	IGHV3-6	IGHV3-60	IGHV3-62	IGHV3-64	IGHV3-65	IGHV3-66	IGHV3-7	IGHV3-72	IGHV3-73	IGHV3-74	IGHV3-75	IGHV3-79	IGHV3-9	IGHV4-28	IGHV4-30-2	IGHV4-31	IGHV4-34	IGHV4-39	IGHV4-4	IGHV4-55	IGHV4-59	IGHV4-61	IGHV4-80	IGHV5-10-1	IGHV5-51	IGHV5-78	IGHV6-1	IGHV7-27	IGHV7-34-1	IGHV7-4-1	IGHV7-81
S253_ACS	S253	ACS	S	conv:MiXcr	0.0	0.006569093535465849	1.1365213729179659E-4	0.0	7.576809152786439E-6	0.0	0.0010481252661354579	2.525603050928813E-6	2.525603050928813E-6	0.006899947535137519	0.004763287354051741	0.0	1.1617774034272542E-4	0.0	0.0	0.0	0.0	0.022202576420715263	0.05520968269330382	0.033199052104459184	0.0	7.071688542600678E-5	0.002545807875336241	0.0	0.06240007457929802	0.0	1.767922135650169E-4	0.11825883725669116	0.0	0.0	1.0102412203715252E-5	0.0	2.525603050928811E-4	0.0	0.008026366495851766	2.247786715326642E-4	0.0	0.09151775215345663	0.0	0.0	0.0	0.01315586629228818	0.0	0.0	0.03357031575294565	2.525603050928812E-4	5.5563267120433896E-5	0.10437307168268443	0.0	0.0	6.465543810377775E-4	2.778163356021694E-5	3.535844271300338E-5	0.03989190018942057	0.025776304737779487	0.35041226969806816	1.7679221356501688E-4	2.525603050928813E-6	0.013128084658727935	6.061447322229161E-4	0.0	2.374066867873084E-4	7.753601366351469E-4	0.0	8.334490068065086E-4	0.0	0.0	0.0024220533258407294	2.525603050928813E-6
S262_ACS	S262	ACS	S	conv:MiXcr	0.0	0.042393840355422076	0.009009367133882435	2.8465614956974502E-5	4.839154542685666E-5	0.0	0.017953263353363797	1.4802119777626742E-4	2.8465614956974505E-6	0.005519482740157361	0.0	0.0	3.98518609397643E-4	0.0	0.0	3.9851860939764306E-5	0.0	0.04204371329145126	0.007241652445054317	0.016350649231286138	0.0	0.005229133467596217	0.02461137069180013	0.0	0.057899060822486026	0.0	0.016000522167315366	0.14123214860902847	0.0	0.0	1.1386245982789802E-5	3.131217645267195E-5	0.015172172772067408	0.0	0.0	0.018730374641689203	0.0	0.017551898182470462	0.0	0.0	0.0	0.009646996908918662	0.0	0.0	0.08918561822169714	0.010472499742670923	2.561905346127705E-5	0.038229320887216686	0.0	0.0	0.05032720724393087	3.1596832602241704E-4	0.003196688559668236	5.49386368669608E-4	0.008593769155510607	0.0737373289845472	0.016083072450690593	2.2772491965579604E-5	0.06524888260437713	0.06440060727865918	0.0	0.02144884087008027	0.02514652425299122	0.0	0.07967525626457175	0.0	0.0	0.006046096616861384	0.0
S274_ACS	S274	ACS	S	conv:MiXcr	0.0	0.03489685966399688	0.009992801896190312	2.598232422306372E-6	3.7934193365673027E-4	0.0	0.016680652151206912	2.598232422306372E-6	3.377702148998284E-5	0.01353159445537159	2.598232422306372E-6	0.0	2.3124268558526713E-4	0.0	0.0	1.8187626956144604E-5	0.0	0.060621958877252316	0.006726823741351196	0.019434778518851673	0.0	0.013897945226916784	0.019055436585194954	0.0	0.11519263444295307	0.0	0.0016446811233199335	0.0894909193214984	0.0	0.0	2.598232422306372E-6	2.598232422306372E-6	0.0060382921494400105	0.0	0.0012055798439501563	0.015724502619798165	0.0	0.02813106243631111	0.0	0.0	0.0	0.007501097003198498	0.0	0.0	0.06072328994172224	0.0015485465236945968	0.001987647803064375	0.033865361392341295	0.0	0.0	0.022729337230336148	0.025753679769900766	2.23447988318348E-4	0.050158876912624516	0.040262209616059565	0.06112081950233511	4.079224903021004E-4	2.598232422306372E-6	0.02510671989674649	0.01855137949526751	0.0	0.024220722640740003	0.11989023866248297	0.0	0.03655972841427297	0.0	0.0	0.016444213000777037	0.0
S307_ACS	S307	ACS	S	conv:MiXcr	0.0	0.044277474579199276	0.021084383787668175	8.596003073071495E-5	0.0	0.0	0.005745890804156222	8.596003073071494E-5	0.0	0.02405806360075884	3.9756514212955667E-4	0.0	4.2980015365357477E-5	2.686250960334842E-6	0.0	2.686250960334842E-6	0.0	0.02352887216157287	1.343125480167421E-5	0.025973360535477583	0.0	0.01333186351614182	0.007940557838749784	0.0	0.050944749462750426	0.0	0.0	0.11015777938141097	0.0	0.0	2.686250960334842E-6	2.686250960334842E-6	1.343125480167421E-5	0.0	0.0013780467426517742	0.02456039253034145	2.686250960334842E-6	0.09733630354773282	0.0	0.0	0.0	1.6117505762009054E-5	0.0	0.004069670204907286	0.03244185284796397	0.023536930914453885	1.5848880665975568E-4	0.15081150141511854	0.0	0.0	0.05919153991097836	3.0891886043850683E-4	5.103876824636201E-5	0.010205067398312059	0.030381498361387056	0.11693787680529613	0.03255198913733762	0.0	0.01842499533693666	0.01610407450720738	0.0	5.641127016703168E-5	0.021119305050152515	0.0	0.015593686824743753	0.0	0.0	0.01706843860196758	0.0
HC257_MEMORY	HC257	MEMORY	H	conv:MiXcr	3.462952356067197E-5	0.03953747149077161	0.022748448840855574	7.838864878733919E-4	6.296277011031263E-4	6.296277011031268E-5	0.012699590731250167	4.722207758273452E-5	1.385180942426879E-4	0.010382560791190664	5.6666493099281414E-5	6.296277011031268E-6	0.007174607654070094	0.0	3.1481385055156345E-5	6.611090861582833E-5	1.8888831033093804E-5	0.04329949700486459	0.01184959333476095	0.027678433740492718	0.0	0.0018699942722762888	0.04265412861123315	1.9518458734196916E-4	0.13265626034540332	3.148138505515634E-6	0.001350551418866207	0.09413248945341346	3.1481385055156345E-5	0.0	0.0015205508981640551	8.814787815443777E-5	0.009570341056767597	0.0	0.006453683936307039	0.013977734964489561	1.6370320228681294E-4	0.0388637698505921	6.296277011031268E-6	0.0	0.0	0.012731072116305368	1.3222181723165658E-4	3.462952356067197E-5	0.05218039572892361	0.005691834417972225	0.0031859161675818295	0.034890819056631085	0.0	3.148138505515634E-6	0.02260363446960165	0.008311085654561361	0.0037179515750139693	0.01932327414685443	0.016631615724638733	0.05788797083942374	0.013760513407608874	0.0029120281176019643	0.09579785472283339	0.010143302264771512	9.444415516546902E-6	0.013288292631781514	0.06005703826972292	0.0	0.031135089819549384	0.0	0.0	0.01477106586787949	1.574069252757817E-5
HC258_MEMORY	HC258	MEMORY	H	conv:MiXcr	9.976001174951966E-5	0.04220679830435819	0.011732885826318592	0.0016155579680547183	6.816934136217184E-4	1.2192890324941296E-4	0.011574932474381853	1.4964001762427951E-4	2.771111437486658E-6	0.008828761039832567	5.542222874973316E-6	0.0	1.3024223756187287E-4	0.0	8.313334312459975E-6	7.759112024962641E-5	6.650667449967979E-5	0.08168405184278738	0.006731029681655136	0.03206730155459482	1.385555718743329E-5	0.0015712201850549316	0.03570022864913858	6.096445162470647E-5	0.11766970496998724	0.0	6.900067479341782E-4	0.06874850365260039	3.879556012481321E-5	0.0	0.0017984513229288373	2.466289179363125E-4	0.010419379004949898	0.0	0.0024607469564881506	0.017845957657414174	2.7711114374866582E-5	0.04616394543708769	1.385555718743329E-5	5.542222874973316E-6	8.313334312459975E-6	0.03389623510333531	1.4409779474930617E-4	4.433778299978653E-5	0.06728812792504547	0.0049492050273512115	0.005913551807596575	0.048915659094511704	0.0	2.771111437486658E-6	9.698890031203346E-4	0.0022917091588014592	0.0012968801527437491	2.826533666236394E-4	0.015227257348989338	0.08299478755271905	0.004539080534603168	8.036223168711307E-5	0.07373650424007785	0.017239084252604592	3.87955601248132E-5	0.019491997851281202	0.07684292016150253	0.0	0.029032934530547817	2.771111437486658E-6	0.0	0.013498083811997642	1.1084445749946632E-5
HC259_MEMORY	HC259	MEMORY	H	conv:MiXcr	3.094546536358091E-5	0.035204686687259	0.0020311478175004906	0.0010465193741138294	5.654580489163416E-4	5.626448247923802E-6	0.009413047918776594	7.877027547093322E-5	2.56003395280533E-4	0.006906465224326451	8.889788231719608E-4	0.0	0.007196227309094528	0.0	1.1252896495847605E-5	1.2940830970224748E-4	4.219836185942852E-5	0.07201853757342838	0.01227972330109374	0.03304975700830396	2.813224123961901E-6	0.0026556835730200306	0.048635018655052695	1.4066120619809507E-4	0.10012827302005659	2.813224123961901E-6	1.9692568867733313E-4	0.08553326626494233	5.626448247923802E-6	0.0	7.370647204780176E-4	2.0817858517318077E-4	0.004155132031091718	0.0	0.003963832790662317	0.014507796807271614	5.626448247923803E-5	0.04140221943234679	8.439672371885704E-6	0.0	0.0	0.015185783821146416	2.194314816690283E-4	2.2224470579299024E-4	0.07533532881557925	0.0073903397736479045	0.007244052119201883	0.04365842517976421	0.0	5.626448247923802E-6	0.04058638443639791	0.022398890474984497	0.0015979113024103644	0.008602839371075558	0.01120788490986434	0.06212724155357365	0.015137959011039023	0.0011759276838160763	0.08809611344187135	0.011545471804739712	5.063803423131423E-5	7.933292029572561E-4	0.052514454721996374	2.813224123961901E-6	0.041016807727364296	0.0	0.0	0.010386423465667476	2.813224123961901E-6
HC260_MEMORY	HC260	MEMORY	H	conv:MiXcr	2.879603478561403E-6	0.028562786903850352	0.002064675694128527	0.0012151926679529119	7.544561113830872E-4	5.125694191839297E-4	0.010720763750684124	1.0078612174964909E-4	6.335127652835086E-5	0.011694069726437883	0.0	2.879603478561403E-6	0.009606357204480857	0.0	4.319405217842105E-5	1.468597774066316E-4	1.1518413914245612E-5	0.0737696819137852	0.007754772167765868	0.020459582715178577	0.0	0.0078008458234228506	0.05044777334091678	4.3769972874133317E-4	0.11983181915685291	0.0	3.8298726264866643E-4	0.08317446687476637	2.879603478561403E-6	0.0	0.0015377082575517888	2.5916431307052614E-4	0.028675091439514307	0.0	0.006061565322371756	0.022964837741527012	2.3036827828491223E-5	0.03412042161747371	2.879603478561403E-6	0.0	2.879603478561403E-6	0.001457079360152069	0.0	6.479107826763156E-4	0.08707344998473883	0.006830419451147656	0.007743253753851622	0.05051976342788086	0.0	2.879603478561403E-6	0.04516370095775679	0.0016874476384369811	3.109971756846313E-4	3.513116243844909E-4	0.01336136014052495	0.061352831714228506	6.651884035476841E-4	1.1806374262101751E-4	0.06498113209721594	0.01987214360555204	4.319405217842105E-5	2.6492352002764906E-4	0.0629193360065662	2.1309065741354383E-4	0.030523796872750766	0.0	0.0	0.020684191786506375	0.0
S253_MEMORY	S253	MEMORY	S	conv:MiXcr	2.3311055990942283E-4	0.012443663698022014	5.772261483471426E-4	0.0011988543081056019	3.7001676176098864E-5	7.400335235219772E-6	0.008003462556890157	3.7001676176098864E-5	1.7390787802766465E-4	0.00841788133006248	8.14036875874175E-5	0.0	0.007544641772306577	0.0	0.0	1.8500838088049432E-5	7.400335235219772E-6	0.0786840643884765	0.006168179418555692	0.02171998391536996	0.0	0.0013320603423395577	0.02945703440379217	7.400335235219772E-6	0.13601446145571824	0.0	0.0019462881668627998	0.1357332487167796	0.0	0.0	2.5901173323269204E-5	3.700167617609886E-6	0.004455001811602332	0.0	0.006845310092578292	0.013302102585307507	7.400335235219772E-6	0.05029637842617104	3.700167617609886E-6	0.0	3.700167617609886E-6	0.012114348780054738	0.0	4.921222931421149E-4	0.041945100113225484	0.0011026499500477445	0.003356052029172164	0.016695156290655714	0.0	0.0	0.05255718084053074	0.034452260687565635	0.022941039229181275	0.03632824566969384	0.017272382439002882	0.07754811292986985	0.0020350921896854367	6.216281597584608E-4	0.07774792198122041	0.04103485887929359	3.700167617609886E-6	0.012040345427702557	0.007267129200985878	0.0	0.0067269047288148	0.0	0.0	0.01092659497480197	3.700167617609886E-6
S262_MEMORY	S262	MEMORY	S	conv:MiXcr	3.2504231329026734E-5	0.04557093232329586	0.010563875181933653	0.0023294699119135857	6.392498828041921E-4	7.945478769317646E-5	0.016306289383395248	5.778530014049197E-5	4.514476573475936E-4	0.0073062288865134335	3.6115812587807482E-6	0.0	0.008779754040095974	3.6115812587807482E-6	7.2231625175614965E-6	4.333897510536897E-5	0.0	0.07606351289117713	0.00758432064343956	0.025179944536219735	3.6115812587807482E-6	0.002354750980725053	0.03844528249972166	8.812258271425023E-4	0.0894227519674073	1.625211566451337E-4	9.209532209890904E-4	0.09668564187881439	3.6115812587807482E-6	0.0	7.439857393088337E-4	1.6974431916269526E-4	0.022045092003597947	0.0	0.0015240872912054755	0.02370280780137829	1.6974431916269515E-4	0.030467299499074868	3.6115812587807482E-6	0.0	8.667795021073796E-5	0.020116507611408985	1.9863696923294125E-4	2.6364543189099466E-4	0.05695102486971467	0.002965108213459	0.002802587056813863	0.028210061212336792	0.0	0.0	0.026415105326722692	0.0017588400730262235	5.742414201461382E-4	3.3948863832539047E-4	0.01939419135965301	0.07051251249643235	0.0037452097653556385	3.3948863832539047E-4	0.06703455974422713	0.01893913212104642	1.4446325035122993E-5	0.01134036515257153	0.0892819002983171	0.0	0.057644448471399774	0.0	3.6115812587807482E-6	0.012358831067547673	0.0
S274_MEMORY	S274	MEMORY	S	conv:MiXcr	1.6636610171505748E-4	0.015065044674947563	0.0038620702183852764	0.0014883824457007822	0.0033065262715867736	2.376658595929393E-5	0.010175069613822755	1.2180375304138137E-4	1.1883292979646965E-5	0.02408149322325452	1.4854116224558707E-5	0.0	0.0028549611383601996	0.0	0.0	4.7533171918587846E-5	8.615387410244048E-5	0.05452946066035586	0.001681485956620045	0.027471202545698698	0.0	9.803716708208743E-5	0.08914252228682068	2.673740920420567E-5	0.15533840582994948	5.9416464898234824E-6	0.0011200003633317264	0.07772861937986866	0.0	0.0	7.129975787788177E-5	2.1389927363364532E-4	0.031484784749574835	0.0	1.9310351091926317E-4	0.014144089469024866	0.0	0.02133645254495597	0.0	0.0	2.673740920420567E-5	0.009176873003532413	0.0	1.1883292979646965E-5	0.056561503759875384	8.526262712896695E-4	0.004185889952080638	0.056300071314322804	0.0	0.0	0.043145265985853554	0.022043508477245063	1.2477457628629307E-4	0.02452711670999128	0.035718207873574284	0.05082187325070604	0.002444987530562366	0.008487642010712847	0.024298363320132934	0.006734856296214908	5.9416464898234824E-6	0.009892841405556107	0.09091610376403289	0.0	0.014132206176045237	0.0	0.0	0.003698674939915139	0.0
S307_MEMORY	S307	MEMORY	S	conv:MiXcr	6.687722926805741E-4	0.043145213291649206	0.004920445141328545	0.002634801683211417	0.00278520830325203	0.0017941361104844308	0.01889483164260161	8.863247252393143E-5	4.5659152512328326E-5	0.016378206589422097	0.001794136110484431	0.0	0.021250306745737618	0.0	6.44599800174047E-5	1.557782850420613E-4	3.222999000870235E-5	0.033210318871466596	0.010934024110452283	0.029036535165339897	2.6858325007251956E-6	0.00475123769378286	0.054874243822315996	2.497824225674432E-4	0.1242063239960407	0.0	4.915073476327109E-4	0.06323792622957594	5.90883150159543E-5	2.6858325007251956E-6	0.0023581609356367224	2.444107575659927E-4	0.0054468683114706805	0.0	0.013442591666129608	0.018199201024913823	2.4441075756599277E-4	0.062238796539304427	5.371665001450391E-6	0.0	0.0	0.0091748038224773	5.371665001450391E-6	3.7601655010152733E-4	0.06707866670561377	0.005291090026428614	0.008092413324685023	0.04952943714587298	0.0	0.0	0.039594542725690546	0.005242745041415556	0.0017914502779837064	0.009977867740194116	0.0239227100839591	0.059886007268669036	5.881973176588178E-4	0.0020761485230605756	0.05938644242353434	0.017632490367260778	1.4772078753988574E-4	0.018419439289973364	0.04044057996341907	0.0	0.025553010411899425	0.0	0.0	0.017903759449834016	0.0
